Time_in_msec
33979
33625
33861
33789
32824
33022
33051
32742
33024
33100
33523
33134
33343
32532
33194
32654
32809
32884
32648
33259
33061
32849
32945
33690
33511
29776
28251
28288
28111
28294
28131
28164
28067
28338
28378
28225
28267
28309
33333
31593
31887
33324
32772
28092
28146
28175
32967
31565
32919
32843
32815
32942
34966
33068
33499
32125
33057
33316
32984
32447
33046
32177
28848
28238
28323
31971
33227
32778
32812
32712
30241
28300
28397
28264
29414
31506
28287
28416
28352
28418
28223
28261
28144
28200
32808
33259
33036
33342
31594
31797
32319
32497
32145
33031
30855
31709
32411
32822
32866
34284
32801
32947
33214
30108
28315
28204
28336
28233
29579
31699
32566
33185
32549
29106
28121
28306
28511
28361
28176
28142
28027
33914
32794
30982
28158
28243
33277
32719
31639
33445
32039
32036
29631
28514
28729
28187
28307
28249
28003
33094
33064
32718
33192
32602
32469
28643
28146
28330
28101
28093
33474
32651
32417
33101
33120
34219
32938
32591
33702
32046
32228
32494
28236
28220
28687
32798
33166
32898
32915
33074
32803
32534
33462
33128
32921
32021
33517
32621
33671
32670
33355
33574
32673
32710
32672
33022
33175
29555
28105
28236
29639
32861
33326
32910
33626
33070
33414
33314
33138
31736
32318
32755
33230
32625
32912
33159
33092
33077
32323
33355
32821
32636
32924
32503
33337
33269
32825
32666
33468
31733
32772
33186
33070
33293
32805
32400
33360
32556
32644
31896
32246
31815
31096
28108
28113
28216
31730
33085
32792
32550
32210
33030
32825
32663
33232
33624
32397
31712
32685
31679
31660
33505
32472
32276
34117
33506
32138
32950
33195
32876
33302
32346
33380
32494
33292
33093
32776
33036
33067
32709
32188
32988
32642
33641
33161
32682
33067
33473
33345
32487
32856
32841
32992
33048
33327
33028
33247
32474
32522
33154
32875
31305
31796
31636
31965
32309
32128
31688
32617
31524
