Time_in_msec
6593
5731
5840
6059
5894
5878
6147
5916
6299
5992
6107
5449
5435
5424
5276
5242
5327
5298
5489
5217
5402
5236
5226
5339
5557
5330
5046
5195
5396
5426
5228
5263
5237
5124
5320
5436
5474
5152
5281
5064
5348
5484
5308
5268
5352
5055
5290
5317
5253
5060
5439
5518
5390
5285
5370
5273
5039
5429
5393
5393
5371
5469
5106
5257
5385
5290
5378
5317
5232
5226
5187
5369
5042
5406
5178
5167
5238
5296
5508
5250
5161
5102
5240
5185
5415
5169
5136
5003
5227
4956
5247
5195
5156
5255
5266
5297
5437
5470
5163
5113
5187
5276
5052
5218
5186
5046
5299
5068
5345
5160
5172
5258
5448
5463
5258
5391
5327
5352
5057
5448
5164
5191
5148
5220
5321
5414
5440
5127
5332
5042
5380
5118
5155
5160
5302
5228
5453
5184
5306
5425
5173
5390
5145
5150
5284
5374
5448
5175
5029
5373
5157
5068
5416
5097
5369
5210
5255
5425
5257
5245
5043
5263
5185
5346
5431
5334
5131
5095
5212
5165
5304
5179
5096
5269
5342
5294
5236
5315
5264
5006
5482
5253
5304
5172
5121
5386
5497
5158
5480
5393
5155
5036
5080
5373
5306
5176
5174
5341
5218
5356
5238
5151
5206
5170
5354
5434
5011
5423
5468
5301
5214
5480
5452
5327
5342
5148
5394
5153
5303
5295
5355
5420
4976
5137
5312
5150
5420
5390
5297
5139
5313
5371
5166
5268
5350
5487
5365
5063
5129
5017
5254
5354
5413
5128
5153
5008
5013
5309
5246
5136
5240
5349
5051
5088
5442
5335
5006
5324
5371
5199
5007
5246
5387
5565
5236
5136
5223
5153
5345
5298
5172
5474
5464
5101
5137
5310
5285
5240
5147
5252
5202
5052
5178
5101
5239
5079
4997
5533
4997
5264
5108
5395
5227
5224
5307
5298
5421
5349
5214
5302
