Time_in_msec
35096
34615
34681
34569
33664
33842
33901
33572
33844
33940
34383
34004
34213
33402
34074
33514
33679
33744
33508
34109
33941
33719
33815
34550
34411
30676
29101
29118
28951
29134
28981
29014
28897
29158
29238
29115
29137
29219
34213
32483
32787
34234
33672
28992
29016
29085
33877
32455
33829
33753
33715
33872
35856
34068
34439
33075
34007
34296
33914
33407
33996
33117
29768
29198
29283
32919
34167
33728
33762
33702
31231
29250
29337
29224
30334
32436
29267
29383
29332
29426
29223
29251
29144
29186
33808
34249
33995
34312
32544
32796
33289
33517
33135
34001
31805
32659
33351
33773
33806
35264
33822
33907
34195
31078
29285
29174
29336
29213
30559
32689
33626
34145
33519
30096
29071
29251
29551
29381
29726
29672
30557
36705
33954
32012
29138
29203
34247
33689
32629
34465
33019
33036
30651
29464
29699
29187
29307
29259
28983
34064
34014
33688
34202
33605
33519
29643
29126
29890
29672
29677
35034
34092
33457
34081
34139
35219
33958
33575
34692
33016
33228
33484
29206
29190
29663
33809
34196
33928
33915
34094
33803
33559
34432
34168
33911
33016
34488
33611
34674
33670
34365
34594
33773
33710
33672
34042
34185
30585
29105
29206
30659
33851
34326
33890
34636
34070
34384
34274
34087
32716
33328
33745
34210
33599
33882
34149
34082
34107
33333
34355
33843
33646
33894
33483
34347
34249
33835
33717
34468
32783
33772
34156
34070
34293
33775
33370
34366
33546
33695
32886
33236
32836
32106
29098
29074
29206
32680
34095
33832
33540
33170
34000
33815
33673
34262
34663
33381
32752
33677
32689
32670
34485
33472
33287
35076
34526
33116
33930
34165
33866
34322
33326
34370
33484
34282
34093
33767
34026
34027
33719
33198
33928
33642
34621
34161
33721
34107
34443
34385
33477
33911
33872
33992
34003
34367
34038
34298
33474
33552
34174
33935
32335
32806
32646
33005
33319
33118
32698
33637
32594
