"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,63261.000000,9137.768051,"ns/op",0
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,106388.000000,8817.979289,"ns/op",1
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,271935.000000,15547.670670,"ns/op",2
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,1278357.000000,48418.930402,"ns/op",3
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,833492.000000,30826.347247,"ns/op",4
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,1392920.000000,54946.628165,"ns/op",5
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,4845462.000000,62255.629526,"ns/op",6
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,3121111.000000,83708.210580,"ns/op",7
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,4043811.000000,100561.762570,"ns/op",8
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,6117346.000000,193286.621625,"ns/op",9
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,9181975.000000,312969.408197,"ns/op",10
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,26310059.000000,2875989.803742,"ns/op",11
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,55483091.000000,2614915.553304,"ns/op",12
"net.haesleinhuepf.clij.benchmark.jmh.Rotate3D.ijrun","ss",1,100,139019810.000000,2436649.588349,"ns/op",13
