"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,584803.000000,109126.307380,"ns/op",0
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,9512729.000000,750592.276074,"ns/op",1
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,13000909.000000,716288.889137,"ns/op",2
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,22647342.000000,921864.636304,"ns/op",3
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,25260102.000000,1304679.113972,"ns/op",4
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,34254499.000000,1297257.074183,"ns/op",5
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,36211530.000000,1403163.015740,"ns/op",6
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,45996625.000000,1383279.114976,"ns/op",7
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,60510103.000000,2248354.982724,"ns/op",8
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,75121098.000000,2344470.718899,"ns/op",9
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,98014129.000000,4341750.877407,"ns/op",10
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,124407731.000000,3408796.193442,"ns/op",11
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,161825936.000000,6562642.371919,"ns/op",12
"net.haesleinhuepf.clij.benchmark.jmh.MultiplyScalar3D.ijrun","ss",1,100,192374380.000000,16574566.651164,"ns/op",13
