"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,997001.410000,102720.083277,"ns/op",0
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,945422.100000,32490.670701,"ns/op",1
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,1033947.120000,48100.659272,"ns/op",2
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,1117472.170000,33929.403432,"ns/op",3
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,1180341.840000,37431.959765,"ns/op",4
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,1301897.620000,62575.279875,"ns/op",5
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,1342347.750000,63216.556421,"ns/op",6
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,1417314.440000,51002.700542,"ns/op",7
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,1535952.250000,60378.814660,"ns/op",8
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,1631745.250000,73725.311539,"ns/op",9
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,1916504.380000,34077.974978,"ns/op",10
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,2120930.110000,27112.933186,"ns/op",11
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,2380449.400000,37475.563912,"ns/op",12
"net.haesleinhuepf.clij.benchmark.jmh.Flip3D.clij","ss",1,100,2781202.100000,29506.401431,"ns/op",13
