"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: radius","Param: size"
"net.haesleinhuepf.clij.benchmark.jmh.Minimum3D.ijrun","ss",1,100,165133534784.110000,1151581369.205072,"ns/op",13,7
